gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description filename
91614_DAStool_bin44.fa_virus_genes.tsv k99_2242715_2	162	626	465	-1	0.553	11	AGGAG	GENOMAD.219393.VP	1.863e-06	49	0	0	0	5797	Crassvirales	NA	NA	PF01832	Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase
91614_DAStool_bin44.fa_virus_genes.tsv k99_2242715_3	623	1006	384	-1	0.596	11	GGAG/GAGG	GENOMAD.221054.VP	1.249e-37	138	0	0	0	2561	Caudoviricetes	NA	NA	PF19602	NA
91614_DAStool_bin44.fa_virus_genes.tsv k99_2242715_4	1074	2441	1368	-1	0.571	11	GGA/GAG/AGG	GENOMAD.040796.VV	6.197e-73	256	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91614_DAStool_bin44.fa_virus_genes.tsv k99_2242715_5	2474	3031	558	-1	0.565	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91614_DAStool_bin44.fa_virus_genes.tsv k99_2242715_6	3031	3378	348	-1	0.572	11	None	GENOMAD.089586.VV	2.167e-18	82	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91614_DAStool_bin44.fa_virus_genes.tsv k99_2818260_1	1	2034	2034	1	0.605	11	None	GENOMAD.151380.VP	0.0	1167	0	0	1	2561	Caudoviricetes	NA	NA	PF09718	Lambda phage tail tape-measure protein (Tape_meas_lam_C)
91614_DAStool_bin44.fa_virus_genes.tsv k99_2818260_2	2035	2373	339	1	0.599	11	GGAGG	GENOMAD.142618.VP	1.718e-35	131	0	0	1	2561	Caudoviricetes	NA	NA	PF05939;COG4718;TIGR02217	Phage-related protein
91614_DAStool_bin44.fa_virus_genes.tsv k99_2818260_3	2370	2813	444	1	0.588	11	3Base/5BMM	GENOMAD.124193.VP	1.351e-37	139	0	0	1	2561	Caudoviricetes	NA	NA	PF05100;TIGR01600;COG4672	lambda-like phage minor tail protein L
91614_DAStool_bin44.fa_virus_genes.tsv k99_2899679_1	3	191	189	-1	0.513	11	GGAG/GAGG	GENOMAD.061509.VV	6.066e-16	72	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91614_DAStool_bin44.fa_virus_genes.tsv k99_2899679_2	477	701	225	1	0.591	11	None	GENOMAD.140796.VV	1.802e-25	100	0	0	0	2561	Caudoviricetes	NA	NA	PF00376;K22302;TIGR01481	NA
91614_DAStool_bin44.fa_virus_genes.tsv k99_2899679_3	694	1056	363	1	0.587	11	None	GENOMAD.096069.VV	2.286e-60	203	0	0	0	2561	Caudoviricetes	NA	NA	PF05866;K01160;COG4570	Holliday junction resolvase RusA (prophage-encoded endonuclease)
91614_DAStool_bin44.fa_virus_genes.tsv k99_2899679_4	1059	1454	396	1	0.588	11	AGGA	GENOMAD.223325.VP	4.539e-07	50	0	0	0	2561	Caudoviricetes	NA	NA	PF00436;TIGR00621;COG0629	Single-strand binding protein family
91614_DAStool_bin44.fa_virus_genes.tsv k99_2899679_5	1464	1784	321	1	0.573	11	None	GENOMAD.140851.VV	6.555e-27	106	0	0	0	2561	Caudoviricetes	NA	NA	PF03819;COG1694	NTP pyrophosphatase, house-cleaning of non-canonical NTPs
91614_DAStool_bin44.fa_virus_genes.tsv k99_2899679_6	2125	2766	642	1	0.519	11	GGA/GAG/AGG	GENOMAD.095886.VV	4.487e-45	164	0	0	0	2561	Caudoviricetes	NA	NA	PF09681;TIGR01714	N-terminal phage replisome organiser (Phage_rep_org_N)
91614_DAStool_bin57.fa_virus_genes.tsv k99_433789_1	1	3126	3126	-1	0.511	11	None	GENOMAD.106159.VV	3.758e-11	70	0	0	0	3032	Kyanoviridae	NA	NA	PF01161;TIGR00481;COG1881	Raf kinase inhibitor-like protein, YbhB/YbcL family
91614_DAStool_bin57.fa_virus_genes.tsv k99_1360509_1	25	465	441	-1	0.630	11	AGGA	GENOMAD.192315.VV	1.422e-36	136	0	0	0	1	NA	NA	NA	NA	NA
91614_DAStool_bin57.fa_virus_genes.tsv k99_1360509_2	465	2342	1878	-1	0.589	11	GGA/GAG/AGG	GENOMAD.062952.VV	2.182e-238	745	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91614_DAStool_bin57.fa_virus_genes.tsv k99_1360509_3	2346	2894	549	-1	0.616	11	None	GENOMAD.060865.VV	1.169e-46	167	0	0	1	2561	Caudoviricetes	NA	NA	PF17212	Tail tubular protein
91614_DAStool_bin63.fa_virus_genes.tsv k99_156891_1	2	3016	3015	1	0.526	11	None	GENOMAD.068590.VV	7.769e-08	59	0	0	1	2561	Caudoviricetes	NA	NA	PF13871;PF11242;K11654;TIGR00721	C-terminal domain on Strawberry notch homologue
91614_DAStool_bin63.fa_virus_genes.tsv k99_156891_2	3029	3577	549	1	0.495	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin132.fa_virus_genes.tsv k99_435049_1	3	275	273	-1	0.300	11	None	GENOMAD.023496.VV	6.3e-28	108	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91615_DAStool_bin132.fa_virus_genes.tsv k99_435049_2	302	1444	1143	-1	0.447	11	AGGAG	GENOMAD.093713.VV	8.261e-51	188	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91615_DAStool_bin132.fa_virus_genes.tsv k99_435049_3	1480	2622	1143	-1	0.392	11	None	GENOMAD.007240.VV	1.551e-19	94	0	0	0	2561	Caudoviricetes	NA	NA	PF08218;TIGR01510;COG0669;K13522	pantetheine-phosphate adenylyltransferase, bacterial
91615_DAStool_bin17.fa_virus_genes.tsv k99_858905_1	2	736	735	1	0.390	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin17.fa_virus_genes.tsv k99_858905_2	1023	1226	204	1	0.446	11	GGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin17.fa_virus_genes.tsv k99_858905_3	1715	2575	861	1	0.492	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin17.fa_virus_genes.tsv k99_858905_4	2556	4169	1614	1	0.432	11	GGAGG	GENOMAD.018420.VV	0.0006237	45	0	0	1	2561	Caudoviricetes	NA	NA	PF04466;PF17288;TIGR01547;COG1783;K06909	phage terminase, large subunit, PBSX family
91615_DAStool_bin17.fa_virus_genes.tsv k99_858905_5	4150	4410	261	1	0.349	11	3Base/5BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin17.fa_virus_genes.tsv k99_858905_6	4397	6469	2073	1	0.438	11	GGAG/GAGG	GENOMAD.104499.VV	5.55e-16	85	0	0	1	2561	Caudoviricetes	NA	NA	PF16510;TIGR01538	Phage P22-like portal protein
91615_DAStool_bin17.fa_virus_genes.tsv k99_858905_7	6473	6625	153	1	0.503	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin17.fa_virus_genes.tsv k99_976611_1	827	2980	2154	1	0.451	11	AGGA	GENOMAD.121520.VV	5.483e-12	72	0	0	0	2561	Caudoviricetes	NA	NA	PF02399;PF02384;TIGR04095;COG1061;K19789	DNA phosphorothioation system restriction enzyme
91615_DAStool_bin17.fa_virus_genes.tsv k99_1027037_1	2	769	768	1	0.457	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin17.fa_virus_genes.tsv k99_1027037_2	782	2038	1257	1	0.439	11	GGA/GAG/AGG	GENOMAD.082213.VV	1.371e-195	610	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin17.fa_virus_genes.tsv k99_1027037_3	2096	2320	225	1	0.453	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin17.fa_virus_genes.tsv k99_1027037_4	2333	4411	2079	1	0.447	11	GGA/GAG/AGG	GENOMAD.046069.VV	1.426e-09	64	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91615_DAStool_bin17.fa_virus_genes.tsv k99_1027037_5	4415	4942	528	1	0.472	11	GGAG/GAGG	GENOMAD.129944.VV	1.357e-08	56	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91615_DAStool_bin17.fa_virus_genes.tsv k99_1027037_6	4945	6123	1179	1	0.419	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin17.fa_virus_genes.tsv k99_1027037_7	6177	6575	399	1	0.419	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin17.fa_virus_genes.tsv k99_1027037_8	6578	8851	2274	1	0.431	11	GGA/GAG/AGG	GENOMAD.023472.VV	1.982e-10	67	0	0	1	1	NA	NA	NA	PF11134	Phage stabilisation protein
91615_DAStool_bin17.fa_virus_genes.tsv k99_1027037_9	8848	9159	312	1	0.365	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin17.fa_virus_genes.tsv k99_1027037_10	9156	9857	702	1	0.422	11	GGA/GAG/AGG	GENOMAD.026655.VV	9.817e-11	64	0	0	1	1	NA	NA	NA	PF20387	NA
91615_DAStool_bin17.fa_virus_genes.tsv k99_1027037_11	9857	10534	678	1	0.440	11	GGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin17.fa_virus_genes.tsv k99_1027037_12	10537	10923	387	1	0.473	11	GGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin17.fa_virus_genes.tsv k99_1027037_13	10959	12299	1341	1	0.378	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin17.fa_virus_genes.tsv k99_1027037_14	12310	12543	234	1	0.363	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin17.fa_virus_genes.tsv k99_1940973_1	3	2651	2649	1	0.426	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin17.fa_virus_genes.tsv k99_1940973_2	3204	5801	2598	-1	0.485	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin17.fa_virus_genes.tsv k99_1940973_3	5823	6002	180	1	0.478	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin17.fa_virus_genes.tsv k99_1940973_4	6283	7452	1170	-1	0.594	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin17.fa_virus_genes.tsv k99_1940973_5	7717	8151	435	1	0.595	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin17.fa_virus_genes.tsv k99_1940973_6	8178	9263	1086	1	0.538	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin17.fa_virus_genes.tsv k99_1940973_7	9587	9967	381	1	0.499	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin17.fa_virus_genes.tsv k99_1940973_8	9964	10674	711	1	0.568	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin17.fa_virus_genes.tsv k99_1940973_9	10671	11405	735	1	0.482	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin17.fa_virus_genes.tsv k99_1940973_10	11387	11737	351	-1	0.524	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin17.fa_virus_genes.tsv k99_1940973_11	12052	12453	402	1	0.555	11	None	GENOMAD.078349.VV	2.23e-42	152	0	0	0	6064	Autographiviridae	NA	NA	PF00476;PF13482;K21238;COG0749	DNA polymerase I - 3'-5' exonuclease and polymerase domains
91615_DAStool_bin17.fa_virus_genes.tsv k99_1940973_12	12581	12937	357	1	0.521	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin17.fa_virus_genes.tsv k99_1940973_13	13048	13578	531	1	0.554	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin17.fa_virus_genes.tsv k99_1940973_14	13763	14770	1008	1	0.536	11	None	GENOMAD.079325.VV	6.438e-80	271	0	0	0	2561	Caudoviricetes	NA	NA	PF06067;TIGR03299	phage/plasmid-like protein TIGR03299
91615_DAStool_bin17.fa_virus_genes.tsv k99_1940973_15	14993	15226	234	-1	0.470	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin17.fa_virus_genes.tsv k99_1940973_16	15334	15480	147	-1	0.483	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin17.fa_virus_genes.tsv k99_1940973_17	15849	16802	954	1	0.452	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin17.fa_virus_genes.tsv k99_1940973_18	17189	18976	1788	-1	0.432	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin17.fa_virus_genes.tsv k99_1940973_19	19133	19237	105	1	0.467	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin17.fa_virus_genes.tsv k99_1952537_1	3	221	219	1	0.452	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin17.fa_virus_genes.tsv k99_1952537_2	218	766	549	1	0.481	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin17.fa_virus_genes.tsv k99_1952537_3	763	1986	1224	1	0.445	11	None	GENOMAD.079405.VV	0.0002058	46	0	0	1	2561	Caudoviricetes	NA	NA	PF03354;COG4626;TIGR01547	Phage terminase-like protein, large subunit, contains N-terminal HTH domain
91615_DAStool_bin17.fa_virus_genes.tsv k99_2171290_1	2	730	729	1	0.440	11	None	GENOMAD.027960.VV	2.606e-18	87	0	0	1	2561	Caudoviricetes	NA	NA	PF13479;TIGR01618;COG2087;K04484	phage nucleotide-binding protein
91615_DAStool_bin17.fa_virus_genes.tsv k99_2171290_2	740	1171	432	1	0.442	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin17.fa_virus_genes.tsv k99_2171290_3	1149	1562	414	1	0.423	11	None	GENOMAD.024251.VV	6.703e-15	73	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91615_DAStool_bin17.fa_virus_genes.tsv k99_2171290_4	1616	2890	1275	1	0.417	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin18.fa_virus_genes.tsv k99_321184_1	3	230	228	-1	0.482	11	None	GENOMAD.014377.VV	1.622e-34	126	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91615_DAStool_bin18.fa_virus_genes.tsv k99_321184_2	230	883	654	-1	0.471	11	AGGAG	GENOMAD.003477.VV	3.553e-94	306	0	0	1	2561	Caudoviricetes	NA	NA	PF04586;TIGR01543	Caudovirus prohead serine protease
91615_DAStool_bin18.fa_virus_genes.tsv k99_321184_3	960	2618	1659	-1	0.465	11	None	GENOMAD.005158.VV	2.246e-73	261	0	0	1	2561	Caudoviricetes	NA	NA	PF04586;PF13395;TIGR02646;K06904	TIGR02646 family protein
91615_DAStool_bin18.fa_virus_genes.tsv k99_321184_4	2584	3474	891	-1	0.444	11	None	GENOMAD.003159.VV	1.375e-60	213	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91615_DAStool_bin18.fa_virus_genes.tsv k99_1200787_1	1	123	123	1	0.512	11	None	GENOMAD.021855.VV	3.882e-17	74	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91615_DAStool_bin18.fa_virus_genes.tsv k99_1200787_2	123	293	171	1	0.450	11	None	GENOMAD.083786.VV	9.117e-24	94	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91615_DAStool_bin18.fa_virus_genes.tsv k99_1200787_3	265	867	603	1	0.456	11	AGGAG	GENOMAD.010099.VV	1.714e-85	280	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91615_DAStool_bin18.fa_virus_genes.tsv k99_1200787_4	867	2597	1731	1	0.417	11	AGGAG	GENOMAD.006726.VV	1.037e-56	212	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91615_DAStool_bin18.fa_virus_genes.tsv k99_1200787_5	2594	2737	144	1	0.403	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin24.fa_virus_genes.tsv k99_517880_1	3	341	339	-1	0.670	11	GGA/GAG/AGG	GENOMAD.032351.VV	1.731e-19	85	0	0	1	2561	Caudoviricetes	NA	NA	PF13479;TIGR01618;COG2087;K21610	phage nucleotide-binding protein
91615_DAStool_bin24.fa_virus_genes.tsv k99_517880_2	376	1194	819	-1	0.713	11	AGGA	GENOMAD.157942.VP	2.213e-14	76	0	0	0	2561	Caudoviricetes	NA	NA	PF12684;TIGR00372;COG2887;K07465	PDDEXK-like domain of unknown function (DUF3799)
91615_DAStool_bin24.fa_virus_genes.tsv k99_517880_3	1323	1640	318	-1	0.651	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin24.fa_virus_genes.tsv k99_517880_4	1699	2280	582	-1	0.677	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin24.fa_virus_genes.tsv k99_517880_5	2450	3829	1380	-1	0.642	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin24.fa_virus_genes.tsv k99_517880_6	4003	4401	399	-1	0.689	11	AGGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin24.fa_virus_genes.tsv k99_517880_7	4398	5768	1371	-1	0.678	11	AGGAGG	GENOMAD.169508.VP	1.132e-32	136	0	0	1	2561	Caudoviricetes	NA	NA	PF04708;PF13262;COG1961;K14060	Site-specific DNA recombinase related to the DNA invertase Pin
91615_DAStool_bin24.fa_virus_genes.tsv k99_517880_8	5765	6268	504	-1	0.700	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin24.fa_virus_genes.tsv k99_517880_9	6265	6534	270	-1	0.670	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin68.fa_virus_genes.tsv k99_65534_1	1	1842	1842	-1	0.693	11	GGAG/GAGG	GENOMAD.213136.VV	1.197e-112	379	0	0	1	2561	Caudoviricetes	NA	NA	PF04586;PF10124;TIGR01543;COG3740	phage prohead protease, HK97 family
91615_DAStool_bin68.fa_virus_genes.tsv k99_65534_2	1823	3292	1470	-1	0.686	11	GGAGG	GENOMAD.023558.VV	1.192e-158	507	0	0	1	2561	Caudoviricetes	NA	NA	PF05136;TIGR01539;COG5511	phage portal protein, lambda family
91615_DAStool_bin68.fa_virus_genes.tsv k99_65534_3	3292	3507	216	-1	0.694	11	None	GENOMAD.114577.VV	1.068e-07	49	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin68.fa_virus_genes.tsv k99_65534_4	3500	3946	447	-1	0.673	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin68.fa_virus_genes.tsv k99_65534_5	3898	4083	186	-1	0.704	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin68.fa_virus_genes.tsv k99_65534_6	4083	4655	573	-1	0.700	11	None	GENOMAD.194251.VP	8.803e-08	54	0	0	1	2561	Caudoviricetes	NA	NA	PF20454;PF05876;COG5525;K21512	Phage terminase, large subunit GpA
91615_DAStool_bin77.fa_virus_genes.tsv k99_561234_1	1	2700	2700	1	0.354	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin77.fa_virus_genes.tsv k99_966856_1	3	239	237	-1	0.388	11	AAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin77.fa_virus_genes.tsv k99_966856_2	264	3038	2775	-1	0.367	11	None	GENOMAD.041356.VV	0.0006147	46	0	0	0	2561	Caudoviricetes	NA	NA	PF18857	Large polyvalent protein associated domain 38
91615_DAStool_bin77.fa_virus_genes.tsv k99_1044098_1	3	3809	3807	1	0.341	11	None	GENOMAD.044847.VV	6.753e-06	53	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91615_DAStool_bin77.fa_virus_genes.tsv k99_1970438_1	2	4030	4029	1	0.357	11	None	GENOMAD.045532.VV	0.0	2065	0	0	0	2561	Caudoviricetes	NA	NA	PF16467	NA
91615_DAStool_bin77.fa_virus_genes.tsv k99_1970438_2	4030	4188	159	1	0.396	11	None	GENOMAD.078155.VV	1.684e-09	53	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91615_DAStool_bin98.fa_virus_genes.tsv k99_18650_1	3	68	66	-1	0.591	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin98.fa_virus_genes.tsv k99_18650_2	70	630	561	-1	0.688	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin98.fa_virus_genes.tsv k99_18650_3	617	745	129	-1	0.721	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin98.fa_virus_genes.tsv k99_18650_4	745	1152	408	-1	0.740	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin98.fa_virus_genes.tsv k99_18650_5	1180	1659	480	-1	0.673	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin98.fa_virus_genes.tsv k99_18650_6	1667	2155	489	-1	0.695	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin98.fa_virus_genes.tsv k99_18650_7	2165	2599	435	-1	0.731	11	GGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin98.fa_virus_genes.tsv k99_18650_8	2593	3333	741	-1	0.722	11	None	GENOMAD.141058.VP	1.015e-26	112	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin98.fa_virus_genes.tsv k99_18650_9	3330	3782	453	-1	0.713	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin98.fa_virus_genes.tsv k99_18650_10	3810	4472	663	-1	0.697	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin98.fa_virus_genes.tsv k99_18650_11	4508	5437	930	-1	0.683	11	GGAGG	GENOMAD.103395.VV	2.509e-23	104	0	0	1	2561	Caudoviricetes	NA	NA	PF13252;TIGR04387	major capsid protein, N4-gp56 family
91615_DAStool_bin98.fa_virus_genes.tsv k99_18650_12	5514	6104	591	-1	0.687	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin98.fa_virus_genes.tsv k99_18650_13	6108	6488	381	-1	0.743	11	GGA/GAG/AGG	GENOMAD.180627.VP	9.669e-32	121	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91615_DAStool_bin98.fa_virus_genes.tsv k99_18650_14	6488	6814	327	-1	0.749	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin98.fa_virus_genes.tsv k99_20611_1	3	1034	1032	-1	0.466	11	GGAG/GAGG	GENOMAD.205308.VP	1.607e-16	84	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91615_DAStool_bin98.fa_virus_genes.tsv k99_20611_2	1018	1164	147	-1	0.415	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin98.fa_virus_genes.tsv k99_20611_3	1167	1529	363	-1	0.383	11	AGGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin98.fa_virus_genes.tsv k99_20611_4	1533	1853	321	-1	0.483	11	GGAGG	GENOMAD.017573.VV	4.824e-06	46	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91615_DAStool_bin98.fa_virus_genes.tsv k99_20611_5	1853	2749	897	-1	0.462	11	None	GENOMAD.042779.VV	8.22e-17	84	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin98.fa_virus_genes.tsv k99_30892_1	1	663	663	1	0.344	11	None	GENOMAD.032677.VV	4.633e-38	144	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91615_DAStool_bin98.fa_virus_genes.tsv k99_30892_2	665	880	216	1	0.380	11	ATTTA	GENOMAD.159679.VC	1.679e-17	77	0	0	0	3032	Kyanoviridae	NA	NA	PF02672	CP12 domain
91615_DAStool_bin98.fa_virus_genes.tsv k99_30892_3	886	3327	2442	1	0.361	11	ATTTA	GENOMAD.029359.VV	1.088e-50	198	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91615_DAStool_bin98.fa_virus_genes.tsv k99_30892_4	3357	3962	606	1	0.360	11	None	GENOMAD.088186.VV	4.242e-30	120	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91615_DAStool_bin98.fa_virus_genes.tsv k99_30892_5	3972	4184	213	1	0.333	11	None	GENOMAD.115319.VV	8.028e-10	55	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91615_DAStool_bin98.fa_virus_genes.tsv k99_31424_1	1	735	735	-1	0.480	15	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin98.fa_virus_genes.tsv k99_31424_2	850	1641	792	-1	0.361	15	GGA/GAG/AGG	GENOMAD.051964.VV	5.558e-46	169	0	0	0	3032	Kyanoviridae	NA	NA	PF01755;COG3306;K07270	Glycosyltransferase involved in LPS biosynthesis, GR25 family
91615_DAStool_bin98.fa_virus_genes.tsv k99_31424_3	1643	2437	795	-1	0.327	15	GGAG/GAGG	GENOMAD.166916.VC	3.44e-28	117	0	0	0	2561	Caudoviricetes	NA	NA	PF01531	Glycosyl transferase family 11
91615_DAStool_bin98.fa_virus_genes.tsv k99_31424_4	2424	3236	813	-1	0.339	15	GGA/GAG/AGG	GENOMAD.223667.VP	9.938e-41	154	0	0	0	2561	Caudoviricetes	NA	NA	PF13641;COG4092;TIGR03472	Glycosyltransferase like family 2
91615_DAStool_bin98.fa_virus_genes.tsv k99_31424_5	3233	4090	858	-1	0.365	15	GGAG/GAGG	GENOMAD.166916.VC	1.73e-39	151	0	0	0	2561	Caudoviricetes	NA	NA	PF01531	Glycosyl transferase family 11
91615_DAStool_bin98.fa_virus_genes.tsv k99_31424_6	4090	4377	288	-1	0.344	15	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91615_DAStool_bin98.fa_virus_genes.tsv k99_38762_1	1	570	570	-1	0.521	11	3Base/5BMM	GENOMAD.103388.VV	3.642e-13	70	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91615_DAStool_bin98.fa_virus_genes.tsv k99_38762_2	567	1052	486	-1	0.580	11	None	GENOMAD.046219.VV	3.424e-42	153	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91615_DAStool_bin98.fa_virus_genes.tsv k99_38762_3	1049	1291	243	-1	0.523	11	None	GENOMAD.005998.VV	8.29e-21	87	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
